UMAP_1,UMAP_2,Outlier_Level
10.506209,6.04776,0
8.622823,0.09146553,0
10.310926,11.792989,0
12.299123,-1.8597498,0
12.50519,6.125335,0
3.991266,-3.042482,0
12.122143,0.0061326683,0
15.374147,13.782096,0
10.725609,-1.5804844,0
4.994944,3.759203,0
5.884294,-3.747348,0
13.13062,1.4306046,0
13.8004675,0.41619062,0
10.288728,7.0994525,0
15.338546,14.290494,0
10.037349,12.813097,0
5.5774837,-4.1440034,0
8.062344,-2.202622,0
5.8176365,4.865845,0
15.80985,11.696557,0
10.519585,5.6891727,0
10.563743,-6.9365263,0
13.555315,-0.75885487,0
5.5696163,-4.2537904,0
8.702296,7.7246594,0
14.347852,1.7448933,0
13.272321,-1.2526244,0
13.607223,0.0045668003,0
15.593795,13.524655,0
13.420433,2.6697266,0
11.759735,6.9651914,0
1.4741296,-0.64291656,0
13.023279,-1.8262483,0
13.159627,-1.5887085,0
11.756348,5.713494,0
4.2415113,-3.8173153,0
6.126607,-4.562801,0
11.231645,3.6799946,0
11.355457,0.9449159,0
11.89703,-0.33052212,0
4.286799,-3.46515,0
13.077785,-2.0069504,0
12.878595,-1.9183755,0
14.541315,1.6197069,0
14.080984,-0.95450556,0
13.014884,8.756568,0
12.815494,0.055966374,0
9.0241165,-3.4094832,0
10.1829815,12.692085,0
14.665348,13.722591,0
5.4176736,-0.76845634,0
14.637138,2.1856527,0
11.440771,6.108268,0
13.597788,5.6059084,0
11.689625,1.5075332,0
11.977174,-3.2297723,0
11.121033,2.9755034,0
5.642371,4.546201,0
7.8610425,3.9962778,0
6.4536004,0.73617625,0
5.6812615,4.3077903,0
10.375816,4.7190294,0
5.466087,4.9882946,0
12.526338,3.0726755,0
12.602653,8.032095,0
6.1362114,3.7736342,0
7.0950117,0.7850906,0
6.509302,3.7354739,0
13.638445,0.5620893,0
9.582489,-2.7315412,0
7.584866,6.042221,0
10.02519,5.9610314,0
11.618572,3.1907537,0
7.1229877,-0.23581903,0
10.40078,13.003647,0
12.604938,10.6744995,0
15.283503,13.059579,0
3.2805483,0.24592382,0
12.577628,7.88778,0
14.579066,1.7715756,0
15.666421,13.528817,0
15.050826,1.104587,0
6.9522214,-4.452595,0
4.204329,-2.0620332,0
8.779737,7.8798947,0
12.085045,12.390126,0
11.077257,-1.7752559,0
14.503289,1.662402,0
9.912346,2.746483,0
8.914276,5.985779,0
13.3613825,0.8897345,0
11.073731,13.975656,0
6.9958186,-0.9291394,0
8.640463,-9.220883,0
10.837901,13.536158,0
6.26221,-0.0884923,0
10.958733,12.730796,0
1.5059131,10.573502,0
10.837239,12.40021,0
14.185523,1.5427772,0
14.647585,5.5331254,0
10.694306,13.274895,0
8.824304,5.5988965,0
12.823332,6.147745,0
7.514657,6.5046935,0
7.8235044,6.4726777,0
6.6965265,1.0137073,0
5.267042,-1.1119854,0
8.741701,-3.0514474,0
9.387741,0.27888528,0
-0.5479838,1.5769917,2
11.54029,10.570131,0
13.775111,6.4498954,1
10.81454,8.130751,0
9.596577,-3.6238003,0
11.538736,3.0291262,0
9.5580435,12.751984,0
13.965677,1.6484594,0
12.857405,7.874291,0
15.861324,14.385524,0
13.462739,8.797796,0
10.430102,5.721627,0
7.2341866,5.440305,0
9.274878,2.1086178,0
-0.530015,1.5334011,2
10.60606,1.6150298,0
11.146673,2.0971198,0
11.51573,3.047591,0
6.966079,-3.861335,0
7.848104,5.8359776,0
10.979666,-0.28991038,0
7.499986,6.11671,0
7.0222597,0.5009963,0
10.191111,12.029958,0
11.352438,3.9595706,1
10.407262,12.382129,0
7.966496,2.9192226,0
-1.1455789,4.054592,2
10.724684,11.939119,0
13.558523,6.0455904,0
10.845317,3.635183,0
5.904687,4.5981126,0
8.2936125,-3.7683055,0
12.67644,7.976539,0
11.623755,6.58071,0
8.723512,0.73988956,0
8.606292,0.6117509,0
10.755163,6.4039254,0
15.846826,12.687708,0
15.982088,13.096696,0
14.991814,14.1778755,0
11.628065,1.625356,0
10.639065,-0.122668505,0
12.301694,8.304644,0
12.152512,9.438692,0
9.367669,7.0188823,0
10.09891,12.17538,0
6.1360817,7.368746,0
12.726731,-0.37384647,0
13.376057,10.225811,0
5.870012,3.9463265,0
5.111877,6.318684,0
8.349472,5.862314,0
8.158039,7.080897,0
9.812144,-0.8660485,0
15.549989,12.531153,0
10.876549,-0.22235587,0
10.821001,1.0698086,0
7.267522,5.4111943,0
11.054608,-1.326383,0
11.37498,3.4810922,0
9.352134,7.946494,0
11.970093,3.67827,0
7.225233,-0.5017276,0
10.476923,12.134786,0
8.506893,8.065556,0
9.871667,2.4554474,0
11.425141,5.9815874,0
8.923616,2.9068627,0
9.0770645,-0.92831415,0
13.304827,8.911793,0
14.212502,12.650544,0
8.376141,-0.020951053,0
5.1524453,5.2355046,0
5.3881054,4.614343,0
11.894198,12.485141,0
9.025173,-6.105457,0
8.045747,2.9902656,0
5.3911242,5.344107,0
12.720388,10.470855,0
7.4826045,-1.101137,0
15.754901,12.73581,0
9.427219,2.2868774,0
12.564605,5.7468514,0
8.603141,1.7258711,0
10.6142435,7.888206,0
11.962113,7.222518,0
11.906017,7.2430043,0
10.289923,7.495011,0
15.22608,14.365852,0
8.260462,5.4410167,0
10.34948,0.9761196,0
12.168622,7.628242,0
3.4753115,0.35153458,0
6.00474,-2.476098,0
8.077999,3.0930731,0
5.1391497,3.7038536,0
10.698601,1.7389596,0
12.637521,-2.3603053,0
6.855224,0.8235764,0
10.6070595,3.881096,0
10.85614,-2.5301044,0
15.061091,13.658485,0
5.509899,-1.8521353,0
11.151019,-0.5127528,0
12.773201,2.8001485,0
11.606928,12.608311,0
13.032504,10.76218,0
11.506866,-0.70596886,0
9.954183,7.8483143,0
11.97949,-1.8469371,0
15.693949,13.602157,0
15.550779,13.66374,0
5.490388,4.1315403,0
12.884491,10.896224,0
6.744093,0.99280727,0
10.612549,1.5654035,0
11.493118,-2.4764292,0
11.47107,10.69308,0
6.720196,-3.90251,0
13.167914,8.832082,0
4.571418,-4.0734177,0
8.800205,0.32032186,0
9.562473,7.5621185,0
12.869924,-0.48894158,0
13.087692,-0.19905508,0
14.815917,1.5412393,0
15.32069,12.500123,0
12.318683,7.27333,0
12.534687,7.327966,0
12.523269,7.32147,0
12.542279,7.325894,0
12.512422,7.3201957,0
12.560517,7.3414135,0
12.504518,7.290079,0
12.721771,8.812588,0
10.1092415,5.4189487,0
14.884071,12.456523,0
14.786292,12.16549,0
5.1632147,3.895401,0
11.460279,-0.4146115,0
12.700718,2.474659,0
6.1687717,2.6236677,0
10.266414,-2.8027394,0
4.8459144,3.7696424,0
15.035637,13.944264,0
11.45979,9.440717,0
5.375429,-0.6479939,0
10.360409,2.31529,0
4.866777,3.8900063,0
11.663095,6.153817,0
16.019772,14.444176,0
3.1259997,0.15382431,0
12.2875,11.597856,0
5.8554974,7.7824774,0
5.831429,7.8094406,0
8.503399,8.010862,0
5.844892,7.7899475,0
5.8602552,7.777263,0
5.8411155,7.7919188,0
12.274221,11.623678,0
9.70481,6.7027726,0
7.2250834,1.3184471,0
5.840794,7.7948346,0
7.42229,1.2416711,0
12.213926,11.682417,0
5.8630824,7.773949,0
12.7063675,2.7510252,0
6.6044517,7.4402666,0
7.088921,-2.897723,0
13.727025,10.881521,0
5.3821344,-3.94802,0
12.669992,5.6722565,0
8.88275,-1.6450579,0
10.856379,1.8759291,0
12.364463,1.4757304,0
5.7403154,4.0776215,0
15.444666,11.309738,0
9.380122,6.8780384,0
10.575072,10.667836,0
10.184312,5.6359777,0
14.182025,2.5982938,0
8.686723,6.9832354,0
7.8124003,-1.6781963,0
13.625965,2.5913947,0
11.256738,-1.4473461,0
9.313633,-2.1940672,0
9.713788,6.079772,0
14.920204,0.069490284,0
7.765973,8.247247,0
6.2911663,3.959093,0
12.854141,9.046946,0
14.473949,2.5349903,0
10.244874,5.9718556,0
9.118074,1.3756741,0
14.147191,-5.571566,1
9.03938,7.13785,0
12.642222,-0.31960747,0
12.582514,2.5611627,0
5.5863156,-3.74101,0
7.292822,5.4790483,0
6.2904344,-3.6498315,0
11.932377,1.7783674,0
11.790771,-3.238271,0
12.618336,-1.6416918,0
13.830398,2.520765,0
9.787572,4.338941,0
6.2339225,2.4292045,0
12.562942,2.111185,0
10.15251,12.497413,0
11.12283,10.638079,0
11.344509,12.583263,0
10.015862,12.058718,0
9.172013,3.7071757,0
11.604855,10.305344,0
10.513846,2.0951192,0
10.305683,1.4154749,0
10.990646,-2.691056,0
15.055996,12.324165,0
7.1362557,1.5171132,0
5.7341695,-3.1896462,0
8.651697,0.7275592,0
14.620783,5.6595592,0
10.589695,-0.63401484,0
5.315593,4.2471766,0
6.252395,-0.19281575,0
5.126209,3.798102,0
7.4802723,-1.193514,0
5.0856314,3.9775178,0
13.113521,-0.9580312,0
11.3236065,3.7218525,0
5.7882614,-0.12305101,0
13.919964,-0.34775165,0
9.64228,6.300458,0
5.5753226,4.0952725,0
15.806405,13.9800205,0
6.101378,1.8645805,0
10.351442,-7.6302414,0
6.4687934,2.8020325,0
11.915451,10.109096,0
12.41618,-1.2391794,0
7.795759,-3.6940715,0
11.288635,-0.7242863,0
9.99021,0.7035649,0
5.475137,-2.375926,0
15.558274,13.855547,0
6.1287723,3.4104633,0
11.916291,2.6605844,0
15.844697,14.387871,0
10.47158,12.124285,0
7.0703454,-2.0905397,0
15.411199,13.403348,0
12.8288765,1.1710064,0
11.040622,13.879236,0
13.589142,0.5165297,0
11.710739,0.6394029,0
11.658222,4.881345,0
10.365314,3.665708,0
12.6324005,8.694895,0
8.947422,3.014707,0
11.892362,3.8795352,0
5.9546814,-3.8042324,0
12.644262,8.822859,0
13.139842,2.0017009,0
15.348599,13.542116,0
13.53956,-0.8291723,0
6.1143417,3.55227,0
15.826248,13.285241,0
6.823465,3.206389,0
16.325968,13.155255,0
6.348137,3.6067553,0
10.326247,12.112925,0
10.108395,7.7979445,0
12.903482,6.1500387,0
13.00508,9.201968,0
10.227201,11.319999,0
13.449955,8.705703,0
11.76504,2.299108,0
12.314492,11.900433,0
12.146199,8.211788,0
15.184967,13.30857,0
16.523436,13.2153635,0
14.740922,12.650881,0
10.244348,-7.842271,0
10.170008,12.707878,0
3.2836363,-2.3294709,0
15.200387,14.311487,0
12.839318,7.8609095,0
9.817129,4.4557843,0
10.956609,12.988112,0
10.993254,12.295633,0
9.497064,7.1398306,0
6.1293426,2.446909,0
14.762457,-0.16653289,0
6.643733,0.7247246,0
15.558765,14.502563,0
5.624911,-0.37708586,0
10.599958,-3.3264754,0
8.610329,2.2403872,0
8.050701,-2.5740552,0
4.608792,-3.8923018,0
11.765556,10.522516,0
6.839927,-4.4949365,0
10.398735,-7.56287,0
5.140243,4.529858,0
11.3475065,13.756035,0
7.1691446,1.5221982,0
6.703847,-1.5797497,0
7.200996,1.4761612,0
12.015365,-2.6539853,0
6.3927727,-3.8802004,0
11.653542,3.8102095,0
8.603215,8.013674,0
15.03713,12.690963,0
8.584377,7.1332664,0
11.795082,-2.9404726,0
12.7463,8.274672,0
7.5437117,5.441865,0
12.109827,-2.411832,0
14.422632,5.586753,0
13.50416,-0.87771153,0
6.2687488,-2.2930543,0
16.361328,12.759552,0
11.938813,3.6585188,0
15.778617,13.605474,0
15.99798,14.03525,0
5.3394823,4.062894,0
11.037611,2.233953,0
12.386591,10.587889,0
11.6619425,-3.2124693,0
14.665303,13.524649,0
11.364829,13.723717,0
11.875531,10.105186,0
6.8171234,-0.7203007,0
9.164596,-3.2310705,0
16.014864,13.210802,0
7.9967427,0.33933085,0
11.392543,10.780468,0
16.398643,14.006886,0
9.289645,6.01328,0
11.492479,12.795095,0
15.784321,14.665899,0
10.992595,10.789008,0
10.35181,13.241486,0
7.294474,-0.51738256,0
10.172535,-3.2017097,0
13.658913,-1.1080774,0
13.897864,5.6210318,0
11.716283,10.66141,0
11.600452,4.1202865,0
11.373633,3.109712,0
10.761165,-2.7918568,0
15.767884,14.757562,0
9.624835,12.774602,0
14.934034,1.2030598,0
10.725874,-2.0787563,0
11.4320545,10.765501,0
11.581212,-1.7964664,0
15.767756,12.146149,0
13.714718,10.738374,0
10.488191,7.2369027,0
6.27254,2.0597637,0
8.019005,-2.5825222,0
12.696498,3.3826451,0
12.409353,2.6888459,0
11.692389,-2.648506,0
7.565671,-1.342312,0
6.1174507,-2.4024796,0
12.138861,-1.7633278,0
10.806704,-1.8648579,0
11.8773575,-1.6116749,0
6.3935266,0.6850875,0
5.9031057,-0.072742805,0
2.5446403,-2.705943,0
7.794635,6.0571866,0
14.230031,5.677273,0
8.893243,-0.15766829,0
8.090586,-2.382815,0
9.663166,3.8679757,0
15.313672,14.364938,0
7.418516,1.2736107,0
13.131494,1.8994803,0
13.406237,-0.5461267,0
10.678255,12.44388,0
14.714178,0.5023942,0
10.259886,0.15961987,0
9.3471365,-3.3791645,0
6.066876,-3.6716218,0
13.471207,5.976399,0
11.769083,-3.1949956,0
5.03562,4.28081,0
10.227957,-1.430484,0
11.9779,11.727582,0
6.3004045,3.798149,0
11.605387,6.150081,0
4.0433555,-2.499808,0
8.837767,-6.1813684,0
8.269062,8.161564,0
4.9950056,6.1881194,0
5.2903924,4.604554,0
13.098637,-0.5544516,0
11.148384,2.867844,0
9.50358,4.2608213,0
7.0410676,1.3791549,0
5.894599,-0.23158695,0
15.662594,13.595634,0
10.426009,12.883855,0
13.350446,5.862997,0
7.0409384,6.5420265,0
11.012412,10.54654,0
10.250589,6.9759293,0
11.137719,12.844551,0
15.662706,11.98938,0
15.8366585,12.849329,0
12.735748,11.766324,0
9.787517,-8.19488,0
11.217366,-0.78705305,0
5.2275167,-1.1065967,0
-0.14697547,0.6428412,2
7.887218,-0.4072286,0
13.504805,2.1909633,0
16.556116,13.205988,0
9.114112,6.0434775,0
11.251223,5.9643154,0
7.769446,-0.99139035,0
8.91727,-2.4474378,0
11.079599,7.2922206,0
5.4241414,4.1409683,0
3.8356445,-2.2356596,0
8.229869,-0.6218593,0
10.528487,11.767113,0
10.3569355,1.6756938,0
4.215848,-3.7515597,0
5.0770206,-1.383542,0
5.304253,-2.0418234,0
10.252814,12.519547,0
10.542728,0.26073375,0
7.2721777,3.5882232,0
10.212693,7.4482045,0
2.6562748,-2.6477964,0
9.017832,-2.5544636,0
11.043488,14.128378,0
10.574626,1.5101397,0
9.2311125,-2.6056886,0
10.162769,3.028695,0
10.771245,0.18209271,0
14.76856,0.5104971,0
8.836413,-3.0016813,0
6.2795362,4.700339,0
5.367714,-4.745877,0
10.983071,11.132004,0
11.512114,0.86368245,0
6.5539136,0.78337556,0
13.961678,5.7760825,0
-0.35429674,1.0841147,2
13.085074,1.3163321,0
9.650691,-3.294357,0
10.974707,10.777142,0
11.848048,7.205637,0
5.239645,3.8259635,0
13.186325,-0.6577244,0
8.930824,1.9254096,0
5.4888234,-1.5757941,0
10.332924,4.0049477,0
15.006414,14.421466,0
8.57219,2.1706626,0
9.695106,1.1553482,0
10.281123,12.771554,0
15.078802,14.419968,0
8.823117,0.2751502,0
9.927209,0.8247808,0
8.379509,6.1601167,0
5.1557984,1.2210568,0
11.148746,10.780577,0
9.117155,1.3939266,0
13.299485,0.5861682,0
8.753521,-3.5554285,0
9.657694,4.2596903,0
11.233107,-1.6569239,0
10.307581,7.4573774,0
11.096685,7.031246,0
8.850641,7.9873323,0
10.89862,11.4307375,0
9.902692,6.1012983,0
13.053712,-0.09248847,0
5.4719057,4.7792645,0
11.6696415,1.6461043,0
7.936835,-9.273971,0
11.29788,12.619834,0
5.648856,4.2052827,0
9.024078,2.056446,0
9.173701,-8.523623,0
11.317052,11.536688,0
5.162663,3.159914,0
12.89434,10.474012,0
10.611748,8.062026,0
14.903738,13.339081,0
15.3412285,11.6027565,0
12.717956,11.850321,0
12.744972,11.862629,0
12.702942,11.904067,0
12.736577,11.872003,0
15.356997,11.677575,0
9.642107,7.9929395,0
10.216102,12.043967,0
5.6104665,3.561314,0
1.9887929,-1.9275612,0
0.94790274,-1.2004601,0
12.763448,2.8086705,0
5.3005047,3.4644146,0
12.095462,6.3939447,0
-0.8890148,2.7460651,2
9.102789,-2.2267208,0
10.330277,-1.1575799,0
10.802403,6.0545216,0
13.194724,8.807632,0
13.500361,10.061802,0
7.9306045,-9.274006,0
7.095126,1.4870048,0
15.577376,13.765358,0
6.301517,2.6650946,0
12.748159,6.8309116,0
12.988124,8.818952,0
5.341746,-3.4778008,0
10.825823,-0.30440187,0
7.2519317,-3.8147552,0
13.99371,2.650347,0
10.422696,12.473647,0
11.835046,0.19889858,0
12.841032,10.781707,0
12.334411,2.1156733,0
-0.75425243,2.293306,2
10.822333,11.161572,0
14.803484,11.630146,0
6.7333274,-4.676157,0
8.647256,4.092303,0
6.3161154,-2.3551328,0
10.724783,12.357313,0
9.194818,2.5888324,0
11.249758,13.07739,0
8.065907,7.6219344,0
7.4912996,-1.6262552,0
7.327955,3.478185,0
13.531651,10.017562,0
10.996616,11.702128,0
8.960458,3.0227816,0
10.522413,1.2107239,0
6.81389,0.8694797,0
8.339037,6.7648764,0
-0.13205406,0.68088007,2
13.397258,5.8730764,0
9.000184,-6.1902223,0
7.3961916,-0.5646642,0
8.931069,7.829739,0
7.325118,5.5487037,0
7.6172476,1.2947569,0
12.50351,10.62641,0
12.375769,1.5157369,0
10.788064,-1.1729646,0
14.279,1.7866387,0
10.412118,12.996309,0
9.715119,6.736029,0
6.5007896,0.8488364,0
8.864964,8.242501,0
15.229184,12.677116,0
12.495737,0.82235134,0
15.457442,13.198616,0
13.510641,10.879234,0
6.240135,-4.932504,0
7.839034,-0.7343549,0
9.644758,6.122697,0
5.52119,3.7617142,0
10.734866,1.0810168,0
4.735817,4.2065706,0
12.414047,-0.78451526,0
8.671155,8.59975,0
15.296387,14.396607,0
7.6704936,-2.5462956,0
5.152664,4.409085,0
4.488871,6.316169,0
9.864659,6.2759957,0
11.384175,13.968876,0
11.544167,6.3355117,0
8.319454,8.06958,0
5.3944573,-3.619394,0
11.599275,6.268265,0
13.862896,0.36616448,0
8.234552,2.5276582,0
11.331235,12.452756,0
9.808554,12.555662,0
11.372626,-0.9436087,0
5.231296,3.5299785,0
12.196969,-0.64019156,0
11.845758,-2.0836895,0
9.722452,-3.8318396,0
12.57843,-1.4832722,0
11.899461,-2.2092676,0
10.864342,5.47491,0
10.846455,5.4694304,0
15.399447,13.498548,0
13.342824,6.0345974,0
10.672011,1.7249608,0
11.958788,3.6592877,0
7.1665006,-6.3829403,0
9.232544,7.5039244,0
10.439787,-6.9390273,0
5.31193,4.139875,0
7.04296,3.6891675,0
13.787479,6.1766224,0
11.793582,7.1748424,0
13.045601,-0.3363527,0
10.633524,1.1407945,0
5.6184897,4.365185,0
12.236877,0.11472502,0
10.99576,0.56369776,0
8.356326,2.345134,0
12.9432745,6.566316,0
5.5874996,-3.8073852,0
6.437192,-4.2779875,0
14.483423,-10.8725815,0
10.070076,0.5310967,0
10.24252,-2.5200815,0
10.485532,6.2555532,0
11.846258,-1.8088238,0
11.952443,2.1706743,0
12.742711,8.1707,0
16.155115,-9.77241,0
9.381498,-3.5104876,0
12.910017,6.6492677,0
11.296543,12.262939,0
11.666912,11.997629,0
8.431834,0.55938673,0
12.861255,6.6883554,0
12.872703,6.6730742,0
5.7265954,-4.023379,0
5.8514276,-2.720588,0
8.018692,-2.1507056,0
8.848996,-0.14469554,0
8.120022,-0.12531538,0
11.752425,2.3706563,0
7.250814,-3.9217248,0
11.866435,-2.6913683,0
4.3565774,-3.2654395,0
11.984271,12.422368,0
11.255861,4.0024476,0
10.056475,0.9333212,0
9.00277,6.576671,0
8.678324,7.568994,0
10.901686,11.469219,0
8.811328,6.255665,0
6.167748,-2.3610246,0
11.242875,2.6229584,0
14.344871,0.38117042,0
13.419707,-0.51495343,0
11.646826,0.134505,0
11.669315,12.058721,0
12.897396,6.713734,0
11.261882,-0.13577545,0
6.6758246,-4.381334,0
5.3508267,4.3065486,0
10.625739,10.939449,0
7.469452,-2.9592214,0
13.366918,-0.63921845,0
8.505047,8.524561,0
9.995941,1.1760583,0
3.7089615,-3.6054678,0
10.623847,1.5002829,0
9.172831,3.3415964,0
4.4368916,-2.5014713,0
14.334046,0.037584614,0
8.265011,5.9815135,0
11.299066,13.282864,0
6.776494,4.197201,0
10.796669,13.0865755,0
9.9069,12.10859,0
7.5994906,2.9744236,0
8.257163,5.6701202,0
8.960183,8.073173,0
6.88943,-3.4423323,1
11.942894,9.547376,0
4.1270723,-2.6617095,0
5.805902,-0.13607864,0
13.11293,-1.7288449,0
15.607101,14.776022,0
11.782741,6.4710517,0
10.546142,0.007154613,0
10.088681,7.7792087,0
10.624861,12.673377,0
6.905618,-3.2217057,0
12.600176,-2.4048955,0
2.7831998,-3.13998,0
15.922195,13.770662,0
12.768429,-1.023863,0
7.0966005,-2.5287123,0
5.2917843,-3.893603,0
9.225841,-1.3120346,0
6.816981,7.514547,0
4.5212946,6.3302326,0
15.569212,13.41593,0
16.236637,13.983053,0
3.641656,-3.642293,0
6.74484,4.019774,0
12.728525,2.0539317,0
12.71821,-4.032241,0
13.152708,0.35869855,0
9.399082,2.2502537,0
12.312352,7.3540893,0
8.1951475,6.898402,0
11.077996,2.2755497,0
15.065119,13.5103445,0
10.826033,10.697252,0
9.200681,2.1066835,0
10.758153,7.156615,0
6.5149527,3.8267584,0
7.9633603,6.521315,0
9.824827,12.127273,0
1.3762302,-1.5086796,0
11.22091,6.0065107,0
-0.7299156,2.1405401,2
12.296973,-2.3571274,0
11.992527,0.63261217,0
6.9552345,0.422379,0
8.692316,8.25404,0
12.897371,8.756266,0
7.4782763,7.7950063,0
16.025059,13.780291,0
11.216425,10.856852,0
6.09367,4.356879,0
12.786003,7.5461993,0
15.934605,12.61812,0
11.212819,10.768461,0
11.4415045,1.6859865,0
10.624547,7.881071,0
11.562479,3.1557248,0
15.963204,14.605449,0
8.649757,2.2630577,0
12.850418,10.802549,0
12.821378,7.5820704,0
7.9769006,1.6555963,0
8.831236,0.9741196,0
16.52798,13.231476,0
16.242971,12.763633,0
13.171611,2.286083,0
9.568563,-0.73043615,0
6.9113007,1.2363532,0
8.98976,3.6916037,0
9.1504755,8.47482,0
10.689664,7.236229,0
12.193801,-1.3594028,0
8.071012,5.6628084,0
11.021295,-1.4752742,0
10.601505,2.0490808,0
8.489493,7.4229503,0
11.041445,12.979256,0
16.263105,14.031855,0
11.667125,6.2177906,0
11.413778,11.1912155,0
4.381431,-3.9358938,0
11.010675,3.9821868,0
9.880624,12.249186,0
8.723339,7.6181393,0
0.35609785,-0.13154458,1
15.15521,12.239287,0
10.387033,3.3368075,0
13.188682,0.8497044,0
12.133763,2.191817,0
7.172928,3.105084,0
8.868172,8.143097,0
8.117169,6.486884,0
4.9934993,-3.4487982,0
1.9217559,-2.2008255,1
13.340938,1.1847605,0
9.998505,12.709223,0
14.059869,0.25686517,0
9.224235,-1.2322562,0
-1.0675323,3.5456328,2
11.939397,1.1009735,0
10.656124,1.587822,0
15.244142,13.637442,0
9.548075,5.5680666,0
9.004648,-0.788004,0
11.332611,-1.7764415,0
11.2915745,-2.7442808,0
10.593611,13.238231,0
12.985801,6.8739448,0
13.225461,10.130107,0
8.822583,8.516414,0
6.9881945,-0.86548686,0
5.755296,-0.28191563,0
10.005538,0.30245245,0
11.176979,10.578622,0
10.541358,3.25146,0
8.170735,-3.2064974,0
6.875587,-3.7317202,0
7.7247014,5.7774997,0
8.832719,0.34166947,0
13.158071,8.398798,0
10.305252,13.317776,0
7.729127,-0.5771392,0
14.971435,12.6388,0
12.385065,-1.7744813,0
7.3747945,-4.185673,0
5.793151,4.385263,0
14.1474085,2.0076604,0
8.704711,-9.2324915,0
11.30884,10.331213,0
-0.7933886,2.3536365,2
9.621511,6.3756785,0
5.8943386,-2.4675932,0
8.521576,-2.9115047,0
-0.6991008,2.0562942,2
12.523837,-2.6670759,0
12.436559,-2.7113683,0
10.334047,3.6973937,0
9.275493,-3.5181167,0
7.2812777,1.3630731,0
6.8809934,7.4771805,0
6.589183,0.9107858,0
7.4557033,0.97768474,0
10.766264,11.952237,0
9.602261,0.43207482,0
10.70969,12.467569,0
7.9185076,2.9871662,0
16.0457,12.351869,0
5.8811364,-3.697533,0
4.8554153,4.0240197,0
5.0688076,4.1904488,0
13.555175,10.749327,0
12.486502,7.8803325,0
5.0944138,3.6956465,0
5.356688,3.568243,0
10.798274,1.2613101,0
8.631447,-1.8790427,0
6.545398,-4.2637825,0
12.13394,10.517745,0
9.618336,6.8914957,0
16.011343,13.753253,0
10.87003,-3.5597742,0
10.924535,3.8436692,0
16.326479,13.181806,0
10.67237,9.2859745,0
8.586201,-3.2115946,0
6.177772,-5.100353,0
7.254157,3.5917752,0
11.128118,14.173299,0
9.45304,-3.3383934,0
2.9022946,-2.49805,0
6.7885003,0.43258977,0
14.790387,13.533497,0
9.903461,12.193754,0
9.8283,12.856185,0
10.198222,0.6356019,0
13.620378,5.4250717,0
11.039514,11.125475,0
12.884065,8.757171,0
11.987637,12.523222,0
12.816381,2.4553373,0
6.091823,-0.8688963,0
9.490111,0.8700497,0
14.377551,0.0051665124,0
11.1534195,-3.3738291,0
7.8014894,6.415307,0
5.851413,3.4023597,0
7.226675,-2.5008962,0
11.391646,4.1357136,0
12.776551,2.8262217,0
9.478914,2.5717406,0
10.895403,1.6829709,0
12.024513,12.494479,0
6.6140313,0.16622101,0
9.528505,-1.3223997,0
9.979329,5.1391335,0
11.8792515,0.7629456,0
9.408165,6.147903,0
11.027087,-1.4387261,0
7.5803947,6.149953,0
12.425495,0.66796917,0
15.380065,13.527725,0
9.152195,-2.4033675,0
5.3907003,3.3247082,0
10.370081,12.793248,0
8.980474,8.188244,0
9.632829,1.7693956,0
8.298877,-3.743558,0
6.453824,2.95161,0
11.5723505,2.8322806,0
11.101963,-2.3479373,0
7.632457,1.2080297,0
10.3786745,13.051284,0
10.534405,3.998358,0
9.959902,1.4260988,0
10.045252,2.0808601,0
10.456881,3.997079,0
7.5008874,7.902499,0
15.299553,14.403062,0
10.514899,-1.1799853,0
11.785054,2.9984322,0
6.6927857,-3.4299219,0
11.190177,11.394658,0
10.424998,0.77274346,0
6.7979045,0.6347477,0
12.289559,1.5756779,0
8.379933,2.657613,0
11.639049,3.7581382,0
7.669683,-1.329857,0
15.7317505,13.665112,0
7.0209203,-4.3657923,0
10.230464,0.13411997,0
10.064503,0.8981505,0
14.555829,12.258546,0
10.70617,13.029634,0
11.200403,-0.15899134,0
8.849431,6.061212,0
12.625546,-2.3984811,0
7.81086,-2.2241006,0
11.308469,12.448225,0
6.7354035,3.3556092,0
13.032433,-1.0697236,0
6.464028,3.7394626,0
14.128091,5.7396874,0
13.354057,5.9998493,0
8.368889,7.0889034,0
8.49718,1.1636124,0
8.844825,-3.6577663,0
10.296154,0.2664813,0
8.90228,7.5810347,0
13.386243,5.9327893,0
10.240796,0.42614374,0
8.519467,8.532248,0
14.834778,0.06582734,0
11.645412,1.7862408,0
9.714806,12.505881,0
5.451459,4.150437,0
5.9320645,3.4118788,0
12.279953,1.2649552,0
7.4108496,-3.0391068,0
10.547023,12.103166,0
10.627891,-6.822301,0
13.134754,7.51677,0
13.372365,10.122529,0
9.790204,6.382282,0
9.149877,4.476805,0
11.821079,-2.4070666,0
8.342603,8.394791,0
8.833537,8.564831,0
9.627395,12.83867,0
9.002202,-6.1787925,0
13.539524,5.476206,0
13.654136,5.465461,0
6.115256,-5.0831327,0
15.977402,13.401175,0
5.0102086,3.61848,0
6.6723824,7.4225473,0
8.841841,7.614474,0
15.018542,12.671375,0
8.886281,-2.9829938,0
1.2938359,-0.4253598,0
9.956178,0.89135945,0
10.297195,4.37048,0
10.9176035,-0.31998542,0
9.293905,7.2572546,0
11.810018,6.552566,0
